k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
6933,0.0139935,nan,nan,0.013988,-5.554,nan,nan,0.296555,3.54432,533.757,nan,nan,3.54729
6934,0.0140264,nan,nan,0.0141195,-5.554,nan,nan,0.29643,3.54424,533.738,nan,nan,3.54772
6935,0.0140581,nan,nan,0.0140842,-5.554,nan,nan,0.296405,3.54415,533.758,nan,nan,3.54851
6936,0.014089,nan,nan,0.0140502,-5.554,nan,nan,0.296371,3.54394,533.809,nan,nan,3.54875
6937,0.0141189,nan,nan,0.0140172,-5.554,nan,nan,0.296299,3.54394,533.781,nan,nan,3.5471
6938,0.0141476,nan,nan,0.013978,-5.554,nan,nan,0.296187,3.54391,533.793,nan,nan,3.54807
6939,0.0141755,nan,nan,0.0140427,-5.554,nan,nan,0.296109,3.54399,533.803,nan,nan,3.54842
6940,0.0142025,nan,nan,0.0139968,-5.554,nan,nan,0.296066,3.54408,533.776,nan,nan,3.5474
6941,0.0142284,nan,nan,0.0140007,-5.554,nan,nan,0.295978,3.54385,533.755,nan,nan,3.54874
6942,0.0142534,nan,nan,0.0139401,-5.554,nan,nan,0.295926,3.54382,533.737,nan,nan,3.54837
6943,0.0142777,nan,nan,0.0139265,-5.554,nan,nan,0.295929,3.54376,533.757,nan,nan,3.54794
6944,0.0143013,nan,nan,0.0140415,-5.554,nan,nan,0.295768,3.54357,533.773,nan,nan,3.54882
6945,0.0143242,nan,nan,0.0140599,-5.554,nan,nan,0.295621,3.54372,533.786,nan,nan,3.54779
6946,0.0143463,nan,nan,0.0141466,-5.554,nan,nan,0.295645,3.54373,533.797,nan,nan,3.5485
6947,0.0143677,nan,nan,0.0141469,-5.554,nan,nan,0.295569,3.5435,533.806,nan,nan,3.5482
6948,0.0143883,nan,nan,0.0141925,-5.554,nan,nan,0.295576,3.5436,533.779,nan,nan,3.54771
6949,0.0144082,nan,nan,0.0141884,-5.554,nan,nan,0.295557,3.54352,533.791,nan,nan,3.54738
6950,0.0144275,nan,nan,0.0141151,-5.554,nan,nan,0.29557,3.54352,533.801,nan,nan,3.54721
6951,0.0144462,nan,nan,0.0142201,-5.554,nan,nan,0.295407,3.54357,533.81,nan,nan,3.54827
6952,0.0144643,nan,nan,0.0141976,-5.554,nan,nan,0.295328,3.50724,629.42,nan,nan,3.51122
6953,0.014974,nan,nan,0.0147728,-5.55406,nan,nan,0.295271,3.50659,707.852,nan,nan,3.51081
6954,0.0154671,nan,nan,0.0151953,-5.55411,nan,nan,0.29512,3.50615,772.132,nan,nan,3.51066
6955,0.0159437,nan,nan,0.0156422,-5.55414,nan,nan,0.294972,3.50559,824.839,nan,nan,3.50955
6956,0.0164048,nan,nan,0.0160966,-5.55417,nan,nan,0.29488,3.5051,868.057,nan,nan,3.50892
6957,0.0168507,nan,nan,0.0166408,-5.5542,nan,nan,0.294822,3.50474,903.458,nan,nan,3.50989
6958,0.0172819,nan,nan,0.0170567,-5.55422,nan,nan,0.294723,3.50429,932.52,nan,nan,3.50838
6959,0.017699,nan,nan,0.01758,-5.55424,nan,nan,0.294577,3.50414,956.313,nan,nan,3.50759
6960,0.0181024,nan,nan,0.0180173,-5.55425,nan,nan,0.294491,3.50373,975.822,nan,nan,3.50716
6961,0.0184925,nan,nan,0.0184627,-5.55426,nan,nan,0.294405,3.50325,991.886,nan,nan,3.50778
6962,0.0188701,nan,nan,0.018817,-5.55427,nan,nan,0.294299,3.50314,1004.95,nan,nan,3.5058
6963,0.0192349,nan,nan,0.0191451,-5.55428,nan,nan,0.294103,3.50279,1015.67,nan,nan,3.50557
6964,0.0195877,nan,nan,0.0195534,-5.55429,nan,nan,0.293994,3.61078,737.784,nan,nan,3.61307
6965,0.0184537,nan,nan,0.0184896,-5.55412,nan,nan,0.294107,3.61242,509.915,nan,nan,3.61489
6966,0.0173567,nan,nan,0.0173111,-5.55399,nan,nan,0.294139,3.61355,323.143,nan,nan,3.61595
6967,0.0162956,nan,nan,0.0161747,-5.55388,nan,nan,0.294241,3.61453,170.081,nan,nan,3.61727
6968,0.0152696,nan,nan,0.0151353,-5.55378,nan,nan,0.294361,3.61532,44.574,nan,nan,3.6192
6969,0.0142769,nan,nan,0.0140808,-5.55371,nan,nan,0.294408,3.61646,-58.3153,nan,nan,3.62003
6970,0.0133169,nan,nan,0.0130623,-5.55365,nan,nan,0.294412,3.61704,-142.631,nan,nan,3.62063
6971,0.0123884,nan,nan,0.0122012,-5.5536,nan,nan,0.294508,3.61791,-211.792,nan,nan,3.62086
6972,0.0114903,nan,nan,0.0112638,-5.55356,nan,nan,0.294593,3.58237,-173.043,nan,nan,3.58528
6973,0.0111136,nan,nan,0.0108486,-5.55358,nan,nan,0.294683,3.58246,-141.24,nan,nan,3.58713
6974,0.0107493,nan,nan,0.0104223,-5.5536,nan,nan,0.294665,3.58259,-115.162,nan,nan,3.58801
6975,0.0103969,nan,nan,0.0100198,-5.55361,nan,nan,0.294656,3.58263,-93.7789,nan,nan,3.58692
6976,0.0100561,nan,nan,0.00959349,-5.55363,nan,nan,0.294654,3.58287,-76.2451,nan,nan,3.5879
6977,0.00972639,nan,nan,0.00924335,-5.55364,nan,nan,0.294618,3.58286,-61.8681,nan,nan,3.58876
6978,0.00940754,nan,nan,0.00884215,-5.55365,nan,nan,0.294601,3.58287,-50.0795,nan,nan,3.58786
6979,0.00909915,nan,nan,0.00850047,-5.55365,nan,nan,0.294614,3.58336,-40.4135,nan,nan,3.58948
6980,0.00880086,nan,nan,0.00824253,-5.55366,nan,nan,0.294652,3.58327,-32.4532,nan,nan,3.58976
6981,0.00851253,nan,nan,0.00787886,-5.55366,nan,nan,0.294623,3.5836,-25.9606,nan,nan,3.59023
6982,0.00823347,nan,nan,0.00770221,-5.55367,nan,nan,0.294713,3.58363,-20.637,nan,nan,3.59033
6983,0.00796357,nan,nan,0.00752444,-5.55367,nan,nan,0.294779,3.58378,-16.272,nan,nan,3.59018
6984,0.00770251,nan,nan,0.00721743,-5.55367,nan,nan,0.294743,3.5838,-12.6928,nan,nan,3.59012
6985,0.00745001,nan,nan,0.00694115,-5.55368,nan,nan,0.294656,3.58406,-9.75817,nan,nan,3.59154
6986,0.00720579,nan,nan,0.00673503,-5.55368,nan,nan,0.294744,3.58415,-7.35187,nan,nan,3.59023
6987,0.00696957,nan,nan,0.00643289,-5.55368,nan,nan,0.294766,3.5498,89.9731,nan,nan,3.55603
6988,0.00723243,nan,nan,0.00680281,-5.55374,nan,nan,0.294653,3.54841,169.883,nan,nan,3.55516
6989,0.00748703,nan,nan,0.00699897,-5.55378,nan,nan,0.294573,3.54776,235.411,nan,nan,3.5554
6990,0.00773328,nan,nan,0.00726429,-5.55382,nan,nan,0.294515,3.54742,289.144,nan,nan,3.55379
6991,0.00797146,nan,nan,0.00755487,-5.55386,nan,nan,0.294372,3.5472,333.205,nan,nan,3.55401
6992,0.00820183,nan,nan,0.007758,-5.55388,nan,nan,0.294252,3.54688,369.333,nan,nan,3.55354
6993,0.00842465,nan,nan,0.00797876,-5.5539,nan,nan,0.294087,3.5468,398.922,nan,nan,3.553
6994,0.00863998,nan,nan,0.00829775,-5.55392,nan,nan,0.294069,3.54634,423.184,nan,nan,3.55262
6995,0.00884826,nan,nan,0.00845063,-5.55394,nan,nan,0.29403,3.54624,443.077,nan,nan,3.55197
6996,0.0090497,nan,nan,0.00865478,-5.55395,nan,nan,0.293959,3.54613,459.423,nan,nan,3.5519
6997,0.00924473,nan,nan,0.00894158,-5.55396,nan,nan,0.293974,3.54588,472.825,nan,nan,3.55172
6998,0.00943335,nan,nan,0.00910145,-5.55397,nan,nan,0.29384,3.54562,483.849,nan,nan,3.55235
6999,0.00961597,nan,nan,0.00936742,-5.55397,nan,nan,0.293702,3.54566,492.853,nan,nan,3.55196
7000,0.00979243,nan,nan,0.00955474,-5.55398,nan,nan,0.293676,3.54538,500.236,nan,nan,3.55213
7001,0.0099631,nan,nan,0.00981079,-5.55398,nan,nan,0.29369,3.54541,506.254,nan,nan,3.55214
7002,0.010128,nan,nan,0.0100526,-5.55399,nan,nan,0.293696,3.54499,511.223,nan,nan,3.55077
7003,0.0102877,nan,nan,0.0102921,-5.55399,nan,nan,0.29368,3.54514,515.298,nan,nan,3.5514
7004,0.0104421,nan,nan,0.0103586,-5.55399,nan,nan,0.293669,3.54506,518.638,nan,nan,3.55021
7005,0.0105915,nan,nan,0.010475,-5.55399,nan,nan,0.293657,3.54477,521.343,nan,nan,3.55078
7006,0.0107358,nan,nan,0.0106991,-5.55399,nan,nan,0.293535,3.54468,523.56,nan,nan,3.55115
7007,0.0108753,nan,nan,0.0109094,-5.554,nan,nan,0.29355,3.54464,525.413,nan,nan,3.55036
7008,0.0110105,nan,nan,0.0109846,-5.554,nan,nan,0.293429,3.54454,526.932,nan,nan,3.55113
7009,0.0111412,nan,nan,0.0110233,-5.554,nan,nan,0.293394,3.54442,528.177,nan,nan,3.55052
7010,0.0112677,nan,nan,0.0110719,-5.554,nan,nan,0.29336,3.54442,529.164,nan,nan,3.55043
7011,0.0113898,nan,nan,0.0111886,-5.554,nan,nan,0.293379,3.54419,529.973,nan,nan,3.54931
7012,0.011508,nan,nan,0.0112678,-5.554,nan,nan,0.293342,3.54392,530.705,nan,nan,3.54891
7013,0.0116226,nan,nan,0.0113514,-5.554,nan,nan,0.293335,3.54379,531.271,nan,nan,3.55046
7014,0.0117332,nan,nan,0.011503,-5.554,nan,nan,0.293269,3.54406,531.7,nan,nan,3.54869
7015,0.0118401,nan,nan,0.011603,-5.554,nan,nan,0.293119,3.54382,532.087,nan,nan,3.54962
7016,0.0119436,nan,nan,0.0117795,-5.554,nan,nan,0.293068,3.54395,532.404,nan,nan,3.54924
7017,0.0120438,nan,nan,0.0119635,-5.554,nan,nan,0.292936,3.54362,532.629,nan,nan,3.54903
7018,0.0121405,nan,nan,0.0120646,-5.554,nan,nan,0.292884,3.54355,532.814,nan,nan,3.54897
7019,0.012234,nan,nan,0.0121626,-5.554,nan,nan,0.292837,3.54371,532.965,nan,nan,3.54856
7020,0.0123244,nan,nan,0.0122835,-5.554,nan,nan,0.292851,3.54342,533.09,nan,nan,3.54969
7021,0.0124119,nan,nan,0.0123796,-5.554,nan,nan,0.292694,3.5433,533.226,nan,nan,3.54949
7022,0.0124967,nan,nan,0.0124346,-5.554,nan,nan,0.292702,3.5436,533.303,nan,nan,3.54893
7023,0.0125785,nan,nan,0.0125155,-5.554,nan,nan,0.292549,3.29238,1202.2,nan,nan,3.2958
7024,0.0160997,nan,nan,0.0159422,-5.5544,nan,nan,0.292086,3.28635,1751.42,nan,nan,3.29302
7025,0.0195057,nan,nan,0.0192963,-5.55473,nan,nan,0.291537,3.28232,2201.94,nan,nan,3.28978
7026,0.0227996,nan,nan,0.0225261,-5.55499,nan,nan,0.290909,3.2788,2571.56,nan,nan,3.28509
7027,0.0259856,nan,nan,0.0258143,-5.55521,nan,nan,0.290445,3.27574,2874.74,nan,nan,3.28314
7028,0.0290672,nan,nan,0.0289919,-5.55539,nan,nan,0.28985,3.27393,3123.46,nan,nan,3.27884
7029,0.0320482,nan,nan,0.0319141,-5.55554,nan,nan,0.289334,3.2703,3327.39,nan,nan,3.27549
7030,0.0349312,nan,nan,0.0347279,-5.55566,nan,nan,0.288859,3.26777,3494.58,nan,nan,3.27338
7031,0.0377195,nan,nan,0.0375224,-5.55576,nan,nan,0.288379,3.37394,3343.92,nan,nan,3.37718
7032,0.0389416,nan,nan,0.0388106,-5.55567,nan,nan,0.288044,3.37439,3220.31,nan,nan,3.37739
7033,0.0401233,nan,nan,0.0400447,-5.5556,nan,nan,0.287652,3.37386,3119,nan,nan,3.37555
7034,0.0412664,nan,nan,0.0411373,-5.55554,nan,nan,0.287241,3.37355,3035.96,nan,nan,3.37385
7035,0.042372,nan,nan,0.0421871,-5.55549,nan,nan,0.286933,3.37291,2967.89,nan,nan,3.37337
7036,0.0434413,nan,nan,0.0433552,-5.55545,nan,nan,0.286656,3.37229,2912.1,nan,nan,3.37131
7037,0.0444756,nan,nan,0.0444812,-5.55542,nan,nan,0.28631,3.37185,2866.4,nan,nan,3.36984
7038,0.0454761,nan,nan,0.0454621,-5.55539,nan,nan,0.285893,3.37121,2828.97,nan,nan,3.36886
7039,0.046444,nan,nan,0.0464459,-5.55537,nan,nan,0.285516,3.37077,2798.22,nan,nan,3.36859
7040,0.0473799,nan,nan,0.047349,-5.55535,nan,nan,0.285209,3.37009,2773.01,nan,nan,3.36751
7041,0.048285,nan,nan,0.0482361,-5.55533,nan,nan,0.284763,3.36973,2752.31,nan,nan,3.3667
7042,0.0491603,nan,nan,0.0491564,-5.55532,nan,nan,0.28436,3.36909,2735.34,nan,nan,3.3644
7043,0.0500069,nan,nan,0.0499692,-5.55531,nan,nan,0.283965,3.36847,2721.46,nan,nan,3.3652
7044,0.050826,nan,nan,0.0508665,-5.5553,nan,nan,0.28361,3.36811,2710.02,nan,nan,3.36387
7045,0.0516178,nan,nan,0.0516987,-5.5553,nan,nan,0.283363,3.36759,2700.67,nan,nan,3.36182
7046,0.0523838,nan,nan,0.0524584,-5.55529,nan,nan,0.283015,3.36708,2693.04,nan,nan,3.36097
7047,0.0531249,nan,nan,0.0532477,-5.55529,nan,nan,0.282693,3.36669,2686.58,nan,nan,3.3607
7048,0.0538407,nan,nan,0.0539161,-5.55528,nan,nan,0.282252,3.36616,2681.56,nan,nan,3.3595
7049,0.0545344,nan,nan,0.0545356,-5.55528,nan,nan,0.281901,3.36571,2677.37,nan,nan,3.3589
7050,0.055205,nan,nan,0.0551378,-5.55528,nan,nan,0.28162,3.36515,2673.94,nan,nan,3.35873
7051,0.0558536,nan,nan,0.0557948,-5.55527,nan,nan,0.281175,3.36465,2671.16,nan,nan,3.35763
7052,0.0564811,nan,nan,0.056431,-5.55527,nan,nan,0.280828,3.36428,2668.89,nan,nan,3.35717
7053,0.0570881,nan,nan,0.0569679,-5.55527,nan,nan,0.280488,3.36383,2667.02,nan,nan,3.35693
7054,0.0576751,nan,nan,0.0575754,-5.55527,nan,nan,0.280165,3.36368,2665.42,nan,nan,3.3553
7055,0.0582426,nan,nan,0.0581108,-5.55527,nan,nan,0.279833,3.61759,1993.8,nan,nan,3.60735
7056,0.0553496,nan,nan,0.0551581,-5.55487,nan,nan,0.279905,3.62168,1443.51,nan,nan,3.60891
7057,0.0525515,nan,nan,0.0522811,-5.55454,nan,nan,0.28014,3.62485,992.733,nan,nan,3.61324
7058,0.0498453,nan,nan,0.0496577,-5.55427,nan,nan,0.280183,3.62705,623.388,nan,nan,3.61545
7059,0.0472279,nan,nan,0.0470197,-5.55405,nan,nan,0.280392,3.62929,320.686,nan,nan,3.61713
7060,0.044696,nan,nan,0.0444044,-5.55387,nan,nan,0.280622,3.63126,72.6364,nan,nan,3.61996
7061,0.0422473,nan,nan,0.0420129,-5.55373,nan,nan,0.280772,3.63319,-130.641,nan,nan,3.62225
7062,0.0398791,nan,nan,0.0396278,-5.55361,nan,nan,0.280923,3.6348,-297.337,nan,nan,3.6259
7063,0.0375882,nan,nan,0.0372788,-5.55351,nan,nan,0.281093,3.49133,-52.3688,nan,nan,3.48428
7064,0.0373397,nan,nan,0.0371012,-5.55365,nan,nan,0.280916,3.49049,148.68,nan,nan,3.48331
7065,0.0370993,nan,nan,0.0368625,-5.55377,nan,nan,0.28086,3.49017,313.539,nan,nan,3.48501
7066,0.0368666,nan,nan,0.0366036,-5.55387,nan,nan,0.280693,3.48965,448.708,nan,nan,3.48439
7067,0.0366413,nan,nan,0.0364551,-5.55395,nan,nan,0.28053,3.4893,559.626,nan,nan,3.48527
7068,0.0364238,nan,nan,0.036264,-5.55402,nan,nan,0.280422,3.48906,650.583,nan,nan,3.48547
7069,0.0362135,nan,nan,0.0361073,-5.55407,nan,nan,0.280278,3.48899,725.134,nan,nan,3.48404
7070,0.0360098,nan,nan,0.0358416,-5.55412,nan,nan,0.280044,3.48872,786.265,nan,nan,3.4859
7071,0.0358129,nan,nan,0.0357109,-5.55415,nan,nan,0.279896,3.48841,836.426,nan,nan,3.48612
7072,0.0356225,nan,nan,0.0355621,-5.55418,nan,nan,0.279661,3.48847,877.52,nan,nan,3.48504
7073,0.0354382,nan,nan,0.0353571,-5.55421,nan,nan,0.279618,3.48837,911.181,nan,nan,3.48589
7074,0.0352598,nan,nan,0.0352657,-5.55423,nan,nan,0.279476,3.48829,938.815,nan,nan,3.48498
7075,0.0350874,nan,nan,0.0351567,-5.55424,nan,nan,0.279254,3.48815,961.507,nan,nan,3.48455
7076,0.0349209,nan,nan,0.0349987,-5.55426,nan,nan,0.279172,3.48797,980.112,nan,nan,3.48481
7077,0.0347598,nan,nan,0.0348416,-5.55427,nan,nan,0.279064,3.48807,995.367,nan,nan,3.48665
7078,0.034604,nan,nan,0.0346046,-5.55428,nan,nan,0.279018,3.48799,1007.84,nan,nan,3.48652
7079,0.0344531,nan,nan,0.0344145,-5.55428,nan,nan,0.278915,3.48777,1018.07,nan,nan,3.48547
7080,0.0343072,nan,nan,0.0341849,-5.55429,nan,nan,0.278768,3.48794,1026.42,nan,nan,3.48607
7081,0.0341658,nan,nan,0.0340169,-5.55429,nan,nan,0.278543,3.48775,1033.4,nan,nan,3.48683
7082,0.0340298,nan,nan,0.0339627,-5.5543,nan,nan,0.278336,3.48771,1039.02,nan,nan,3.486
7083,0.0338978,nan,nan,0.0337543,-5.5543,nan,nan,0.278178,3.48747,1043.7,nan,nan,3.48558
7084,0.0337704,nan,nan,0.0336535,-5.55431,nan,nan,0.277948,3.48751,1047.51,nan,nan,3.48678
7085,0.033647,nan,nan,0.0335546,-5.55431,nan,nan,0.277816,3.48745,1050.62,nan,nan,3.48714
7086,0.0335277,nan,nan,0.0335323,-5.55431,nan,nan,0.277605,3.48749,1053.14,nan,nan,3.48629
7087,0.0334121,nan,nan,0.0333368,-5.55431,nan,nan,0.277475,3.48758,1055.21,nan,nan,3.4861
7088,0.0333003,nan,nan,0.0332195,-5.55431,nan,nan,0.277337,3.48728,1056.94,nan,nan,3.48693
7089,0.0331923,nan,nan,0.0331328,-5.55431,nan,nan,0.277273,3.48725,1058.36,nan,nan,3.48709
7090,0.0330879,nan,nan,0.033079,-5.55431,nan,nan,0.277147,3.48711,1059.52,nan,nan,3.48657
7091,0.0329869,nan,nan,0.0330513,-5.55431,nan,nan,0.27706,3.48717,1060.44,nan,nan,3.48786
7092,0.032889,nan,nan,0.0328858,-5.55432,nan,nan,0.276849,3.48712,1061.19,nan,nan,3.48667
7093,0.0327943,nan,nan,0.0328655,-5.55432,nan,nan,0.276756,3.48701,1061.84,nan,nan,3.4863
7094,0.032703,nan,nan,0.0327392,-5.55432,nan,nan,0.276662,3.70072,489.066,nan,nan,3.70318
7095,0.0296638,nan,nan,0.0297801,-5.55397,nan,nan,0.276962,3.7055,19.6807,nan,nan,3.70567
7096,0.0267244,nan,nan,0.0268654,-5.55369,nan,nan,0.277261,3.7086,-364.994,nan,nan,3.70945
7097,0.023881,nan,nan,0.0239253,-5.55347,nan,nan,0.277467,3.71118,-680.203,nan,nan,3.7127
7098,0.021131,nan,nan,0.0211105,-5.55328,nan,nan,0.27777,3.71349,-938.547,nan,nan,3.71588
7099,0.0184711,nan,nan,0.0184997,-5.55312,nan,nan,0.278133,3.71555,-1150.31,nan,nan,3.71793
7100,0.0158985,nan,nan,0.0158373,-5.553,nan,nan,0.278317,3.71777,-1323.93,nan,nan,3.71971
7101,0.01341,nan,nan,0.0134226,-5.55289,nan,nan,0.27855,3.71945,-1466.17,nan,nan,3.72399
7102,0.0110037,nan,nan,0.0110042,-5.55281,nan,nan,0.278856,3.57861,-1201.94,nan,nan,3.58163
7103,0.0106429,nan,nan,0.0106968,-5.55297,nan,nan,0.278759,3.5773,-985.072,nan,nan,3.58215
7104,0.010294,nan,nan,0.0103375,-5.5531,nan,nan,0.278684,3.57665,-807.188,nan,nan,3.58259
7105,0.00995659,nan,nan,0.0100604,-5.5532,nan,nan,0.278779,3.57625,-661.289,nan,nan,3.58203
7106,0.00963019,nan,nan,0.00977161,-5.55329,nan,nan,0.27885,3.57625,-541.63,nan,nan,3.58268
7107,0.0093145,nan,nan,0.00941585,-5.55336,nan,nan,0.278844,3.57587,-443.463,nan,nan,3.58356
7108,0.00900933,nan,nan,0.00903648,-5.55342,nan,nan,0.278865,3.57605,-362.992,nan,nan,3.583
7109,0.00871398,nan,nan,0.00875855,-5.55347,nan,nan,0.278945,3.57582,-297.003,nan,nan,3.5848
7110,0.00842833,nan,nan,0.00852115,-5.55351,nan,nan,0.278863,3.57606,-242.889,nan,nan,3.58408
7111,0.00815203,nan,nan,0.00821858,-5.55354,nan,nan,0.278882,3.57605,-198.515,nan,nan,3.58363
7112,0.00788479,nan,nan,0.00793504,-5.55356,nan,nan,0.278964,3.57582,-162.128,nan,nan,3.58376
7113,0.00762632,nan,nan,0.0076539,-5.55359,nan,nan,0.278874,3.57616,-132.291,nan,nan,3.58524
7114,0.00737632,nan,nan,0.00743032,-5.5536,nan,nan,0.278865,3.57627,-107.825,nan,nan,3.58495
7115,0.00713451,nan,nan,0.00726845,-5.55362,nan,nan,0.278785,3.57624,-87.7638,nan,nan,3.58506
7116,0.00690063,nan,nan,0.00707533,-5.55363,nan,nan,0.2788,3.57619,-71.3143,nan,nan,3.58643
7117,0.00667442,nan,nan,0.00677673,-5.55364,nan,nan,0.27876,3.5763,-57.8263,nan,nan,3.58637
7118,0.00645563,nan,nan,0.00647018,-5.55365,nan,nan,0.278687,3.57636,-46.7322,nan,nan,3.58529
7119,0.00624418,nan,nan,0.00628245,-5.55366,nan,nan,0.278742,3.57667,-37.6701,nan,nan,3.58618
7120,0.00603949,nan,nan,0.00597851,-5.55366,nan,nan,0.278674,3.57662,-30.2395,nan,nan,3.58651
7121,0.00584152,nan,nan,0.00579966,-5.55367,nan,nan,0.278626,3.57687,-24.1468,nan,nan,3.58569
7122,0.00565003,nan,nan,0.00552268,-5.55367,nan,nan,0.278584,3.57691,-19.1511,nan,nan,3.58701
7123,0.00546482,nan,nan,0.00540549,-5.55367,nan,nan,0.278568,3.57697,-15.0549,nan,nan,3.58731
7124,0.00528568,nan,nan,0.00525036,-5.55367,nan,nan,0.278567,3.57727,-11.6962,nan,nan,3.58717
7125,0.00511241,nan,nan,0.00499461,-5.55368,nan,nan,0.278571,3.57713,-8.94224,nan,nan,3.58674
7126,0.00494482,nan,nan,0.00492052,-5.55368,nan,nan,0.278507,3.5776,-6.68417,nan,nan,3.58682
7127,0.00478273,nan,nan,0.0047958,-5.55368,nan,nan,0.278549,3.57728,-4.79814,nan,nan,3.58733
7128,0.00462613,nan,nan,0.0045901,-5.55368,nan,nan,0.278564,3.57732,-3.28622,nan,nan,3.58838
7129,0.00447449,nan,nan,0.00442014,-5.55368,nan,nan,0.278513,3.57764,-2.04655,nan,nan,3.5878
7130,0.00432782,nan,nan,0.0041857,-5.55368,nan,nan,0.278447,3.5778,-1.03004,nan,nan,3.58775
7131,0.00418595,nan,nan,0.00410351,-5.55368,nan,nan,0.278538,3.57776,-0.196536,nan,nan,3.58793
7132,0.00404874,nan,nan,0.00396882,-5.55368,nan,nan,0.27849,3.57802,0.486874,nan,nan,3.58786
7133,0.00391603,nan,nan,0.00377893,-5.55368,nan,nan,0.278444,3.57802,1.04727,nan,nan,3.58905
7134,0.00378766,nan,nan,0.00369756,-5.55368,nan,nan,0.278505,3.57812,1.50676,nan,nan,3.58913
7135,0.00366351,nan,nan,0.00351476,-5.55368,nan,nan,0.278583,3.57817,1.88352,nan,nan,3.58953
7136,0.00354342,nan,nan,0.00344973,-5.55368,nan,nan,0.278576,3.57826,2.19245,nan,nan,3.5897
7137,0.00342727,nan,nan,0.00333532,-5.55368,nan,nan,0.278498,3.57873,2.44577,nan,nan,3.58968
7138,0.00331493,nan,nan,0.00314148,-5.55368,nan,nan,0.278449,3.57873,2.65355,nan,nan,3.58973
7139,0.00320628,nan,nan,0.00311681,-5.55368,nan,nan,0.278384,3.57883,2.82392,nan,nan,3.58886
7140,0.00310118,nan,nan,0.00296345,-5.55368,nan,nan,0.278353,3.5789,2.96363,nan,nan,3.58878
7141,0.00299953,nan,nan,0.00293069,-5.55368,nan,nan,0.278264,3.57862,3.07818,nan,nan,3.58923
7142,0.00290121,nan,nan,0.00286466,-5.55368,nan,nan,0.27828,3.57875,3.16839,nan,nan,3.58996
7143,0.0028061,nan,nan,0.00276293,-5.55369,nan,nan,0.278354,3.57891,3.24604,nan,nan,3.5904
7144,0.00271412,nan,nan,0.00270755,-5.55369,nan,nan,0.278421,3.57881,3.30974,nan,nan,3.59041
7145,0.00262516,nan,nan,0.00252843,-5.55369,nan,nan,0.278497,3.57901,3.36195,nan,nan,3.59013
7146,0.00253912,nan,nan,0.00247782,-5.55369,nan,nan,0.278575,3.57899,3.40479,nan,nan,3.5903
7147,0.0024559,nan,nan,0.00246685,-5.55369,nan,nan,0.278671,3.57919,3.43991,nan,nan,3.59096
7148,0.0023754,nan,nan,0.00235106,-5.55369,nan,nan,0.2787,3.57935,3.46874,nan,nan,3.58974
7149,0.00229754,nan,nan,0.00223314,-5.55369,nan,nan,0.278617,3.57954,3.49241,nan,nan,3.59042
7150,0.00222224,nan,nan,0.00209968,-5.55369,nan,nan,0.278637,3.57957,3.51185,nan,nan,3.5895
7151,0.00214941,nan,nan,0.00195839,-5.55369,nan,nan,0.278585,3.57963,3.52778,nan,nan,3.59022
7152,0.00207896,nan,nan,0.00180375,-5.55369,nan,nan,0.278678,3.57959,3.54086,nan,nan,3.59099
7153,0.00201082,nan,nan,0.00180523,-5.55369,nan,nan,0.278618,3.57998,3.55158,nan,nan,3.59165
7154,0.00194492,nan,nan,0.00183101,-5.55369,nan,nan,0.278615,3.57978,3.56043,nan,nan,3.5906
7155,0.00188118,nan,nan,0.0018097,-5.55369,nan,nan,0.278582,3.57972,3.60212,nan,nan,3.59039
7156,0.0018197,nan,nan,0.00177753,-5.55369,nan,nan,0.27867,3.58001,3.60183,nan,nan,3.59068
7157,0.00176006,nan,nan,0.00180176,-5.55369,nan,nan,0.278665,3.58008,3.60164,nan,nan,3.59115
7158,0.00170238,nan,nan,0.00164561,-5.55369,nan,nan,0.278617,3.5799,3.60148,nan,nan,3.59122
7159,0.00164659,nan,nan,0.00162746,-5.55369,nan,nan,0.278683,3.5449,99.0236,nan,nan,3.55412
7160,0.00208431,nan,nan,0.00201589,-5.55374,nan,nan,0.278583,3.54404,177.304,nan,nan,3.55469
7161,0.00250768,nan,nan,0.00252178,-5.55379,nan,nan,0.2786,3.54369,241.495,nan,nan,3.55394
7162,0.00291718,nan,nan,0.00283597,-5.55383,nan,nan,0.278442,3.54313,294.132,nan,nan,3.55356
7163,0.00331325,nan,nan,0.00313913,-5.55386,nan,nan,0.278449,3.54265,337.259,nan,nan,3.55377
7164,0.00369615,nan,nan,0.00358651,-5.55388,nan,nan,0.278319,3.5423,372.691,nan,nan,3.55324
7165,0.00406686,nan,nan,0.00393126,-5.55391,nan,nan,0.278205,3.5422,401.709,nan,nan,3.55329
7166,0.00442524,nan,nan,0.00420725,-5.55392,nan,nan,0.278076,3.5421,425.503,nan,nan,3.55197
7167,0.00477187,nan,nan,0.00457968,-5.55394,nan,nan,0.277994,3.54184,445.012,nan,nan,3.55269
7168,0.00510713,nan,nan,0.00490785,-5.55395,nan,nan,0.277864,3.54168,461.009,nan,nan,3.55053
7169,0.00543141,nan,nan,0.0053187,-5.55396,nan,nan,0.277717,3.54142,474.09,nan,nan,3.55162
7170,0.00574487,nan,nan,0.00569233,-5.55397,nan,nan,0.277739,3.54129,484.816,nan,nan,3.55118
