k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
7746,0.0349318,0.0339633,0.0359003,0.0346288,-5.55566,-9.42938,-1.68195,0.229667,3.24901,3494.63,-2.96358e+07,2.96428e+07,3.24901
7747,0.0377203,0.0367518,0.0386888,0.037458,-5.55576,-9.42998,-1.68154,0.229058,3.35481,3343.8,-2.9637e+07,2.96437e+07,3.35481
7748,0.0389421,0.0379736,0.0399106,0.0387018,-5.55567,-9.43039,-1.68096,0.228662,3.35357,3220.21,-2.96386e+07,2.96451e+07,3.35357
7749,0.0401239,0.0391554,0.0410924,0.0398216,-5.5556,-9.43082,-1.68038,0.228359,3.3517,3118.95,-2.96407e+07,2.96469e+07,3.3517
7750,0.0412671,0.0402986,0.0422356,0.0410634,-5.55554,-9.43126,-1.67982,0.227989,3.3509,3035.95,-2.9643e+07,2.96491e+07,3.3509
7751,0.0423728,0.0414043,0.0433413,0.0422495,-5.55549,-9.43171,-1.67927,0.22768,3.34955,2967.81,-2.96457e+07,2.96516e+07,3.34955
7752,0.0434418,0.0424733,0.0444103,0.0433425,-5.55545,-9.43217,-1.67873,0.227303,3.34802,2912.03,-2.96485e+07,2.96543e+07,3.34802
7753,0.044476,0.0435075,0.0454445,0.0443832,-5.55542,-9.43263,-1.6782,0.226952,3.34671,2866.26,-2.96515e+07,2.96573e+07,3.34671
7754,0.0454762,0.0445077,0.0464447,0.0454459,-5.55539,-9.43311,-1.67767,0.226597,3.34596,2828.93,-2.96547e+07,2.96604e+07,3.34596
7755,0.0464445,0.045476,0.047413,0.0464216,-5.55537,-9.43358,-1.67715,0.226348,3.34455,2798.14,-2.9658e+07,2.96636e+07,3.34455
7756,0.0473801,0.0464116,0.0483486,0.0474296,-5.55535,-9.43406,-1.67663,0.225998,3.34261,2772.94,-2.96614e+07,2.96669e+07,3.34261
7757,0.0482853,0.0473168,0.0492538,0.0483505,-5.55533,-9.43455,-1.67612,0.225651,3.34209,2752.15,-2.96648e+07,2.96703e+07,3.34209
7758,0.04916,0.0481915,0.0501285,0.0492354,-5.55532,-9.43504,-1.6756,0.22531,3.34116,2735.2,-2.96684e+07,2.96738e+07,3.34116
7759,0.0500066,0.0490381,0.0509751,0.0501617,-5.55531,-9.43553,-1.67509,0.224953,3.33907,2721.38,-2.96719e+07,2.96774e+07,3.33907
7760,0.0508259,0.0498573,0.0517944,0.0510363,-5.5553,-9.43602,-1.67459,0.224582,3.33857,2709.98,-2.96756e+07,2.9681e+07,3.33857
7761,0.0516179,0.0506493,0.0525864,0.0517807,-5.5553,-9.43651,-1.67408,0.224216,3.33844,2700.67,-2.96792e+07,2.96846e+07,3.33844
7762,0.0523841,0.0514156,0.0533526,0.0524682,-5.55529,-9.43701,-1.67357,0.223804,3.3365,2693.04,-2.96829e+07,2.96883e+07,3.3365
7763,0.0531252,0.0521567,0.0540937,0.0532777,-5.55529,-9.4375,-1.67307,0.22344,3.33578,2686.74,-2.96866e+07,2.9692e+07,3.33578
7764,0.0538418,0.0528733,0.0548103,0.0539285,-5.55528,-9.438,-1.67257,0.223087,3.33536,2681.59,-2.96904e+07,2.96957e+07,3.33536
7765,0.0545349,0.0535664,0.0555034,0.0545196,-5.55528,-9.4385,-1.67206,0.222823,3.33384,2677.36,-2.96941e+07,2.96995e+07,3.33384
7766,0.0552053,0.0542368,0.0561738,0.0552649,-5.55528,-9.43899,-1.67156,0.222409,3.33311,2673.93,-2.96979e+07,2.97032e+07,3.33311
7767,0.0558539,0.0548854,0.0568224,0.0558934,-5.55527,-9.43949,-1.67106,0.22203,3.33293,2671.18,-2.97016e+07,2.9707e+07,3.33293
7768,0.0564816,0.0555131,0.0574501,0.056558,-5.55527,-9.43999,-1.67056,0.221734,3.33258,2668.83,-2.97054e+07,2.97108e+07,3.33258
7769,0.0570882,0.0561197,0.0580567,0.0571151,-5.55527,-9.44049,-1.67006,0.221369,3.3313,2666.9,-2.97092e+07,2.97145e+07,3.3313
7770,0.0576749,0.0567064,0.0586434,0.057779,-5.55527,-9.44099,-1.66955,0.221093,3.33088,2665.28,-2.9713e+07,2.97183e+07,3.33088
7771,0.0582422,0.0572737,0.0592107,0.058392,-5.55527,-9.44149,-1.66905,0.220826,3.58106,1993.43,-2.9705e+07,2.9709e+07,3.58106
7772,0.0553494,0.0543809,0.0563179,0.0554056,-5.55487,-9.44159,-1.66815,0.221036,3.58455,1443.27,-2.96991e+07,2.9702e+07,3.58455
7773,0.0525517,0.0515832,0.0535202,0.052693,-5.55454,-9.44176,-1.66733,0.221173,3.58746,992.535,-2.9695e+07,2.9697e+07,3.58746
7774,0.0498455,0.048877,0.050814,0.0500179,-5.55427,-9.44199,-1.66656,0.221359,3.58928,623.153,-2.96923e+07,2.96936e+07,3.58928
7775,0.0472276,0.0462591,0.0481962,0.0474341,-5.55405,-9.44227,-1.66584,0.221402,3.59336,320.525,-2.96908e+07,2.96914e+07,3.59336
7776,0.044696,0.0437275,0.0456645,0.0448289,-5.55387,-9.44259,-1.66516,0.221456,3.59496,72.5355,-2.96902e+07,2.96904e+07,3.59496
7777,0.0422475,0.041279,0.043216,0.0423158,-5.55373,-9.44294,-1.66451,0.221631,3.59725,-130.761,-2.96905e+07,2.96902e+07,3.59725
7778,0.0398791,0.0389106,0.0408476,0.0399114,-5.55361,-9.44332,-1.66389,0.221831,3.60139,-297.405,-2.96913e+07,2.96907e+07,3.60139
7779,0.0375884,0.0366199,0.0385569,0.0376541,-5.55351,-9.44372,-1.66329,0.221947,3.45959,-52.2638,-2.96995e+07,2.96994e+07,3.45959
7780,0.0373398,0.0363713,0.0383083,0.0373526,-5.55365,-9.44437,-1.66294,0.221834,3.45989,148.728,-2.97068e+07,2.97071e+07,3.45989
7781,0.0370992,0.0361307,0.0380677,0.0370643,-5.55377,-9.44499,-1.66256,0.221709,3.45833,313.609,-2.97136e+07,2.97142e+07,3.45833
7782,0.0368667,0.0358982,0.0378352,0.0367894,-5.55387,-9.44559,-1.66215,0.221641,3.45896,448.831,-2.97198e+07,2.97207e+07,3.45896
7783,0.0366418,0.0356733,0.0376103,0.0365938,-5.55395,-9.44617,-1.66174,0.221595,3.4607,559.723,-2.97256e+07,2.97267e+07,3.4607
7784,0.0364243,0.0354558,0.0373928,0.0363877,-5.55402,-9.44673,-1.6613,0.221405,3.46001,650.659,-2.9731e+07,2.97323e+07,3.46001
7785,0.0362139,0.0352454,0.0371824,0.0361613,-5.55407,-9.44729,-1.66086,0.22136,3.46076,725.227,-2.97361e+07,2.97376e+07,3.46076
7786,0.0360105,0.0350419,0.036979,0.0359572,-5.55412,-9.44783,-1.6604,0.221273,3.46086,786.338,-2.9741e+07,2.97426e+07,3.46086
7787,0.0358135,0.034845,0.036782,0.0357264,-5.55415,-9.44837,-1.65994,0.221152,3.46008,836.481,-2.97457e+07,2.97474e+07,3.46008
7788,0.0356231,0.0346546,0.0365916,0.0355905,-5.55418,-9.4489,-1.65947,0.221024,3.45996,877.528,-2.97503e+07,2.9752e+07,3.45996
7789,0.0354386,0.0344701,0.0364071,0.0353999,-5.55421,-9.44942,-1.65899,0.220869,3.46057,911.287,-2.97547e+07,2.97565e+07,3.46057
7790,0.0352607,0.0342922,0.0362292,0.0352335,-5.55423,-9.44994,-1.65851,0.220768,3.46088,938.898,-2.9759e+07,2.97609e+07,3.46088
7791,0.0350883,0.0341198,0.0360568,0.034996,-5.55424,-9.45046,-1.65803,0.220709,3.46077,961.571,-2.97632e+07,2.97651e+07,3.46077
7792,0.0349217,0.0339532,0.0358902,0.0349006,-5.55426,-9.45097,-1.65754,0.220477,3.46184,980.127,-2.97674e+07,2.97693e+07,3.46184
7793,0.0347604,0.0337919,0.0357289,0.0347417,-5.55427,-9.45148,-1.65705,0.22041,3.46028,995.375,-2.97714e+07,2.97734e+07,3.46028
7794,0.0346046,0.0336361,0.0355731,0.0344896,-5.55428,-9.45199,-1.65656,0.220245,3.46146,1007.84,-2.97755e+07,2.97775e+07,3.46146
7795,0.0344537,0.0334852,0.0354222,0.034301,-5.55428,-9.4525,-1.65607,0.220025,3.4614,1018.1,-2.97795e+07,2.97815e+07,3.4614
7796,0.0343079,0.0333394,0.0352764,0.0341801,-5.55429,-9.45301,-1.65557,0.21993,3.4613,1026.48,-2.97835e+07,2.97855e+07,3.4613
7797,0.0341667,0.0331982,0.0351352,0.0341342,-5.55429,-9.45351,-1.65508,0.219842,3.46046,1033.38,-2.97874e+07,2.97895e+07,3.46046
7798,0.0340304,0.0330619,0.0349989,0.0339652,-5.5543,-9.45401,-1.65458,0.219641,3.46172,1039,-2.97913e+07,2.97934e+07,3.46172
7799,0.0338983,0.0329298,0.0348668,0.0337573,-5.5543,-9.45452,-1.65409,0.219546,3.46188,1043.61,-2.97952e+07,2.97973e+07,3.46188
7800,0.0337705,0.032802,0.034739,0.033606,-5.55431,-9.45502,-1.65359,0.219453,3.46117,1047.43,-2.97991e+07,2.98012e+07,3.46117
7801,0.0336472,0.0326786,0.0346157,0.0335189,-5.55431,-9.45552,-1.65309,0.219234,3.46171,1050.55,-2.9803e+07,2.98051e+07,3.46171
7802,0.0335278,0.0325593,0.0344963,0.0335002,-5.55431,-9.45602,-1.65259,0.219065,3.46207,1053.12,-2.98068e+07,2.98089e+07,3.46207
7803,0.0334124,0.0324439,0.0343809,0.0334714,-5.55431,-9.45653,-1.6521,0.218884,3.46069,1055.19,-2.98107e+07,2.98128e+07,3.46069
7804,0.0333006,0.0323321,0.0342691,0.0333282,-5.55431,-9.45703,-1.6516,0.218749,3.46225,1056.95,-2.98146e+07,2.98167e+07,3.46225
7805,0.0331928,0.0322243,0.0341613,0.0331654,-5.55431,-9.45753,-1.6511,0.21865,3.46187,1058.33,-2.98184e+07,2.98205e+07,3.46187
7806,0.0330881,0.0321196,0.0340567,0.0330782,-5.55431,-9.45803,-1.6506,0.218429,3.46168,1059.49,-2.98222e+07,2.98244e+07,3.46168
7807,0.0329871,0.0320186,0.0339556,0.0328992,-5.55431,-9.45853,-1.6501,0.218368,3.46122,1060.45,-2.98261e+07,2.98282e+07,3.46122
7808,0.0328894,0.0319209,0.0338579,0.0327917,-5.55432,-9.45903,-1.6496,0.218145,3.46147,1061.19,-2.98299e+07,2.9832e+07,3.46147
7809,0.0327948,0.0318263,0.0337633,0.0326726,-5.55432,-9.45953,-1.6491,0.218095,3.46183,1061.81,-2.98337e+07,2.98359e+07,3.46183
7810,0.0327032,0.0317347,0.0336717,0.0325325,-5.55432,-9.46003,-1.6486,0.217896,3.67876,488.786,-2.98274e+07,2.98284e+07,3.67876
7811,0.029664,0.0286955,0.0306325,0.0294978,-5.55397,-9.46019,-1.64776,0.218208,3.68019,19.4133,-2.98229e+07,2.98229e+07,3.68019
7812,0.0267244,0.0257559,0.0276929,0.0264687,-5.55369,-9.46041,-1.64698,0.218396,3.68332,-365.217,-2.98199e+07,2.98191e+07,3.68332
7813,0.023881,0.0229125,0.0248495,0.0235437,-5.55347,-9.46068,-1.64625,0.218603,3.68628,-680.354,-2.98181e+07,2.98167e+07,3.68628
7814,0.0211312,0.0201627,0.0220997,0.0207637,-5.55328,-9.46099,-1.64556,0.218912,3.68921,-938.71,-2.98173e+07,2.98154e+07,3.68921
7815,0.0184712,0.0175027,0.0194397,0.0180737,-5.55312,-9.46134,-1.64491,0.219127,3.69346,-1150.58,-2.98174e+07,2.98151e+07,3.69346
7816,0.0158978,0.0149293,0.0168663,0.0155765,-5.553,-9.46171,-1.64428,0.219451,3.69476,-1324.09,-2.98181e+07,2.98155e+07,3.69476
7817,0.0134097,0.0124412,0.0143782,0.0131244,-5.55289,-9.46211,-1.64368,0.219639,3.69768,-1466.37,-2.98194e+07,2.98165e+07,3.69768
7818,0.011003,0.0100345,0.0119715,0.0106375,-5.55281,-9.46252,-1.64309,0.219934,3.55687,-1201.95,-2.98279e+07,2.98255e+07,3.55687
7819,0.0106423,0.0096738,0.0116108,0.0102672,-5.55297,-9.46318,-1.64275,0.219855,3.55679,-985.081,-2.98356e+07,2.98336e+07,3.55679
7820,0.0102934,0.00932493,0.0112619,0.00987479,-5.5531,-9.46381,-1.64238,0.219913,3.55855,-807.198,-2.98426e+07,2.98409e+07,3.55855
7821,0.009956,0.00898749,0.0109245,0.00958836,-5.5532,-9.46442,-1.64199,0.219911,3.55828,-661.301,-2.9849e+07,2.98476e+07,3.55828
7822,0.00962962,0.00866111,0.0105981,0.00933892,-5.55329,-9.465,-1.64157,0.219888,3.55887,-541.609,-2.98549e+07,2.98538e+07,3.55887
7823,0.00931412,0.00834561,0.0102826,0.00902274,-5.55336,-9.46557,-1.64115,0.219859,3.55749,-443.484,-2.98605e+07,2.98596e+07,3.55749
7824,0.00900878,0.00804028,0.00997729,0.00870006,-5.55342,-9.46613,-1.6407,0.219938,3.55868,-363.013,-2.98657e+07,2.9865e+07,3.55868
7825,0.00871346,0.00774495,0.00968197,0.00849502,-5.55347,-9.46668,-1.64025,0.219998,3.55874,-297.023,-2.98707e+07,2.98701e+07,3.55874
7826,0.00842782,0.00745931,0.00939633,0.00821674,-5.55351,-9.46722,-1.63979,0.219916,3.55837,-242.909,-2.98755e+07,2.9875e+07,3.55837
7827,0.00815154,0.00718303,0.00912005,0.00787123,-5.55354,-9.46775,-1.63932,0.219959,3.56026,-198.535,-2.98801e+07,2.98797e+07,3.56026
7828,0.00788432,0.00691581,0.00885283,0.00767929,-5.55356,-9.46828,-1.63885,0.219917,3.56032,-162.148,-2.98845e+07,2.98842e+07,3.56032
7829,0.00762586,0.00665735,0.00859437,0.0073467,-5.55359,-9.4688,-1.63837,0.219821,3.56088,-132.311,-2.98889e+07,2.98886e+07,3.56088
7830,0.00737587,0.00640736,0.00834438,0.00717627,-5.5536,-9.46932,-1.63789,0.219887,3.55964,-107.845,-2.98931e+07,2.98929e+07,3.55964
7831,0.00713408,0.00616557,0.00810259,0.00699539,-5.55362,-9.46983,-1.6374,0.21997,3.56014,-87.7839,-2.98973e+07,2.98971e+07,3.56014
7832,0.00690022,0.00593171,0.00786873,0.00669161,-5.55363,-9.47034,-1.63692,0.219873,3.56037,-71.2998,-2.99014e+07,2.99013e+07,3.56037
7833,0.0066742,0.00570569,0.00764271,0.00655458,-5.55364,-9.47085,-1.63643,0.21995,3.56162,-57.818,-2.99055e+07,2.99054e+07,3.56162
7834,0.00645541,0.0054869,0.00742392,0.00625675,-5.55365,-9.47136,-1.63593,0.219925,3.56162,-46.7635,-2.99095e+07,2.99094e+07,3.56162
7835,0.0062438,0.00527529,0.00721231,0.00610876,-5.55366,-9.47187,-1.63544,0.219846,3.56213,-37.6648,-2.99135e+07,2.99134e+07,3.56213
7836,0.0060393,0.00507079,0.00700781,0.00599082,-5.55366,-9.47237,-1.63495,0.219906,3.56114,-30.2388,-2.99174e+07,2.99174e+07,3.56114
7837,0.00584132,0.00487281,0.00680983,0.00576335,-5.55367,-9.47288,-1.63445,0.219919,3.56237,-24.1498,-2.99214e+07,2.99213e+07,3.56237
7838,0.00564984,0.00468133,0.00661835,0.00560362,-5.55367,-9.47338,-1.63395,0.219912,3.56117,-19.1571,-2.99253e+07,2.99252e+07,3.56117
7839,0.00546464,0.00449613,0.00643315,0.00532658,-5.55367,-9.47389,-1.63346,0.219843,3.56271,-15.0634,-2.99292e+07,2.99291e+07,3.56271
7840,0.0052855,0.00431699,0.00625401,0.00523106,-5.55367,-9.47439,-1.63296,0.219822,3.56306,-11.7068,-2.9933e+07,2.9933e+07,3.56306
7841,0.00511224,0.00414373,0.00608075,0.00501965,-5.55368,-9.47489,-1.63246,0.219822,3.56154,-8.92005,-2.99369e+07,2.99369e+07,3.56154
7842,0.00494484,0.00397633,0.00591335,0.00492921,-5.55368,-9.47539,-1.63196,0.219901,3.56263,-6.66954,-2.99408e+07,2.99407e+07,3.56263
7843,0.00478275,0.00381424,0.00575126,0.00474028,-5.55368,-9.47589,-1.63147,0.21985,3.56283,-4.82425,-2.99446e+07,2.99446e+07,3.56283
7844,0.00462597,0.00365746,0.00559448,0.00455847,-5.55368,-9.47639,-1.63097,0.21983,3.56347,-3.31115,-2.99484e+07,2.99484e+07,3.56347
7845,0.00447433,0.00350582,0.00544284,0.00448012,-5.55368,-9.47689,-1.63047,0.219907,3.56237,-2.07052,-2.99523e+07,2.99523e+07,3.56237
7846,0.00432766,0.00335915,0.00529617,0.00434749,-5.55368,-9.4774,-1.62997,0.219941,3.56369,-1.05327,-2.99561e+07,2.99561e+07,3.56369
7847,0.00418581,0.0032173,0.00515432,0.00425303,-5.55368,-9.4779,-1.62947,0.220025,3.56262,-0.219202,-2.996e+07,2.996e+07,3.56262
7848,0.0040486,0.00308009,0.00501711,0.00410291,-5.55368,-9.4784,-1.62897,0.219946,3.56323,0.464726,-2.99638e+07,2.99638e+07,3.56323
7849,0.00391589,0.00294738,0.0048844,0.00394591,-5.55368,-9.4789,-1.62847,0.220045,3.56403,1.02551,-2.99676e+07,2.99676e+07,3.56403
7850,0.00378753,0.00281902,0.00475604,0.0039062,-5.55368,-9.4794,-1.62797,0.219983,3.56296,1.48534,-2.99714e+07,2.99714e+07,3.56296
7851,0.00366338,0.00269487,0.00463189,0.00380107,-5.55368,-9.4799,-1.62747,0.219989,3.56468,1.86238,-2.99753e+07,2.99753e+07,3.56468
7852,0.0035433,0.00257479,0.00451181,0.00359412,-5.55368,-9.4804,-1.62697,0.219916,3.56416,2.17157,-2.99791e+07,2.99791e+07,3.56416
7853,0.00342715,0.00245864,0.00439566,0.00345751,-5.55368,-9.4809,-1.62647,0.219936,3.56363,2.42509,-2.99829e+07,2.99829e+07,3.56363
7854,0.00331482,0.00234631,0.00428333,0.00325245,-5.55368,-9.4814,-1.62597,0.21997,3.5646,2.63297,-2.99867e+07,2.99867e+07,3.5646
7855,0.00320616,0.00223765,0.00417467,0.00319873,-5.55368,-9.4819,-1.62547,0.219897,3.56515,2.80341,-2.99905e+07,2.99906e+07,3.56515
7856,0.00310107,0.00213256,0.00406958,0.00319038,-5.55368,-9.4824,-1.62497,0.219836,3.56406,2.9432,-2.99944e+07,2.99944e+07,3.56406
7857,0.00299942,0.00203091,0.00396793,0.003141,-5.55368,-9.4829,-1.62447,0.219822,3.56351,3.05782,-2.99982e+07,2.99982e+07,3.56351
7858,0.00290111,0.0019326,0.00386962,0.00312847,-5.55368,-9.4834,-1.62397,0.219835,3.56343,3.14813,-3.0002e+07,3.0002e+07,3.56343
7859,0.002806,0.00183749,0.00377451,0.00300252,-5.55369,-9.4839,-1.62347,0.21985,3.56384,3.22587,-3.00058e+07,3.00058e+07,3.56384
7860,0.00271403,0.00174552,0.00368254,0.00292866,-5.55369,-9.4844,-1.62297,0.219888,3.56375,3.28962,-3.00096e+07,3.00096e+07,3.56375
7861,0.00262507,0.00165656,0.00359358,0.00276596,-5.55369,-9.4849,-1.62247,0.219829,3.56525,3.34188,-3.00135e+07,3.00135e+07,3.56525
7862,0.00253903,0.00157052,0.00350754,0.00263286,-5.55369,-9.4854,-1.62197,0.219767,3.565,3.38478,-3.00173e+07,3.00173e+07,3.565
7863,0.00245581,0.0014873,0.00342432,0.00256697,-5.55369,-9.4859,-1.62147,0.21976,3.56519,3.41995,-3.00211e+07,3.00211e+07,3.56519
7864,0.00237532,0.00140681,0.00334383,0.00243904,-5.55369,-9.4864,-1.62097,0.219724,3.56498,3.44884,-3.00249e+07,3.00249e+07,3.56498
7865,0.00229746,0.00132895,0.00326597,0.00231535,-5.55369,-9.4869,-1.62047,0.219658,3.56445,3.47248,-3.00287e+07,3.00287e+07,3.56445
7866,0.00222216,0.00125365,0.00319067,0.00218643,-5.55369,-9.4874,-1.61997,0.219569,3.56578,3.49192,-3.00325e+07,3.00326e+07,3.56578
7867,0.00214933,0.00118082,0.00311784,0.00216659,-5.55369,-9.4879,-1.61947,0.219636,3.56478,3.50791,-3.00364e+07,3.00364e+07,3.56478
7868,0.00207889,0.00111038,0.0030474,0.00211319,-5.55369,-9.4884,-1.61897,0.219662,3.56444,3.52098,-3.00402e+07,3.00402e+07,3.56444
7869,0.00201075,0.00104224,0.00297926,0.00197602,-5.55369,-9.4889,-1.61847,0.219667,3.56557,3.53174,-3.0044e+07,3.0044e+07,3.56557
7870,0.00194485,0.000976339,0.00291336,0.00187024,-5.55369,-9.4894,-1.61797,0.219766,3.56642,3.54059,-3.00478e+07,3.00478e+07,3.56642
7871,0.00188111,0.000912598,0.00284962,0.00176729,-5.55369,-9.4899,-1.61747,0.219712,3.56501,3.54782,-3.00516e+07,3.00516e+07,3.56501
7872,0.00181946,0.000850947,0.00278797,0.00173766,-5.55369,-9.4904,-1.61697,0.219671,3.56501,3.58824,-3.00554e+07,3.00555e+07,3.56501
7873,0.00176001,0.000791495,0.00272852,0.00164146,-5.55369,-9.4909,-1.61647,0.219766,3.56515,3.58693,-3.00593e+07,3.00593e+07,3.56515
7874,0.00170232,0.000733814,0.00267084,0.00153024,-5.55369,-9.4914,-1.61597,0.219818,3.56584,3.58584,-3.00631e+07,3.00631e+07,3.56584
7875,0.00164653,0.000678024,0.00261505,0.00153622,-5.55369,-9.4919,-1.61547,0.219765,3.52964,99.0137,-3.00686e+07,3.00688e+07,3.52964
7876,0.00208408,0.00111557,0.00305259,0.00201418,-5.55374,-9.49245,-1.61503,0.219692,3.52893,177.292,-3.00738e+07,3.00742e+07,3.52893
7877,0.00250746,0.00153895,0.00347597,0.00249814,-5.55379,-9.493,-1.61458,0.219609,3.52858,241.447,-3.00788e+07,3.00793e+07,3.52858
7878,0.00291679,0.00194828,0.0038853,0.00294263,-5.55383,-9.49354,-1.61411,0.219492,3.52767,294.124,-3.00836e+07,3.00841e+07,3.52767
7879,0.00331305,0.00234453,0.00428156,0.00339787,-5.55386,-9.49407,-1.61365,0.219462,3.52725,337.283,-3.00881e+07,3.00888e+07,3.52725
7880,0.00369614,0.00272763,0.00466465,0.00382933,-5.55388,-9.4946,-1.61317,0.219321,3.52799,372.673,-3.00926e+07,3.00933e+07,3.52799
7881,0.00406667,0.00309816,0.00503518,0.00422564,-5.55391,-9.49512,-1.61269,0.219178,3.52725,401.691,-3.00969e+07,3.00977e+07,3.52725
7882,0.00442505,0.00345654,0.00539356,0.00458912,-5.55392,-9.49563,-1.61221,0.219026,3.52694,425.484,-3.01012e+07,3.0102e+07,3.52694
7883,0.00477169,0.00380318,0.0057402,0.00501554,-5.55394,-9.49615,-1.61172,0.218873,3.52636,444.993,-3.01053e+07,3.01062e+07,3.52636
7884,0.00510696,0.00413845,0.00607547,0.00525108,-5.55395,-9.49666,-1.61124,0.218734,3.52629,460.955,-3.01094e+07,3.01104e+07,3.52629
7885,0.00543106,0.00446255,0.00639957,0.00548795,-5.55396,-9.49717,-1.61075,0.218696,3.52618,474.042,-3.01135e+07,3.01144e+07,3.52618
7886,0.00574453,0.00477602,0.00671304,0.00586012,-5.55397,-9.49768,-1.61025,0.218629,3.52474,484.808,-3.01175e+07,3.01185e+07,3.52474
7887,0.00604791,0.0050794,0.00701642,0.00617042,-5.55397,-9.49818,-1.60976,0.218615,3.52385,493.634,-3.01215e+07,3.01225e+07,3.52385
7888,0.00634134,0.00537283,0.00730985,0.00652322,-5.55398,-9.49869,-1.60927,0.218598,3.52446,500.837,-3.01254e+07,3.01264e+07,3.52446
7889,0.00662498,0.00565646,0.00759349,0.0067925,-5.55398,-9.49919,-1.60877,0.218439,3.52346,506.777,-3.01294e+07,3.01304e+07,3.52346
7890,0.00689949,0.00593098,0.007868,0.00708043,-5.55399,-9.4997,-1.60827,0.21837,3.52393,511.613,-3.01333e+07,3.01343e+07,3.52393
7891,0.00716482,0.00619631,0.00813333,0.00728094,-5.55399,-9.5002,-1.60778,0.218278,3.52253,515.578,-3.01372e+07,3.01382e+07,3.52253
7892,0.00742146,0.00645295,0.00838997,0.00755451,-5.55399,-9.5007,-1.60728,0.218114,3.52388,518.864,-3.0141e+07,3.01421e+07,3.52388
7893,0.00766986,0.00670135,0.00863837,0.00786457,-5.55399,-9.5012,-1.60678,0.218006,3.52357,521.558,-3.01449e+07,3.01459e+07,3.52357
7894,0.00791012,0.00694161,0.00887863,0.00803226,-5.55399,-9.50171,-1.60628,0.217846,3.52133,523.732,-3.01488e+07,3.01498e+07,3.52133
7895,0.00814232,0.00717381,0.00911083,0.00823802,-5.554,-9.50221,-1.60578,0.217802,3.52252,525.549,-3.01526e+07,3.01537e+07,3.52252
7896,0.00836709,0.00739858,0.0093356,0.00854475,-5.554,-9.50271,-1.60528,0.217823,3.52248,527.004,-3.01565e+07,3.01575e+07,3.52248
7897,0.00858431,0.0076158,0.00955282,0.00884636,-5.554,-9.50321,-1.60479,0.217801,3.52207,528.198,-3.01603e+07,3.01613e+07,3.52207
7898,0.00879441,0.0078259,0.00976292,0.00903186,-5.554,-9.50371,-1.60429,0.217669,3.52122,529.21,-3.01641e+07,3.01652e+07,3.52122
7899,0.0089978,0.00802929,0.00996631,0.0092376,-5.554,-9.50421,-1.60379,0.217589,3.52033,530.041,-3.0168e+07,3.0169e+07,3.52033
7900,0.00919452,0.00822601,0.010163,0.00950917,-5.554,-9.50471,-1.60329,0.217535,3.52161,530.722,-3.01718e+07,3.01729e+07,3.52161
7901,0.0093848,0.00841628,0.0103533,0.00973524,-5.554,-9.50521,-1.60279,0.217433,3.5212,531.28,-3.01756e+07,3.01767e+07,3.5212
7902,0.00956883,0.00860032,0.0105373,0.00997162,-5.554,-9.50571,-1.60229,0.217441,3.52036,531.703,-3.01794e+07,3.01805e+07,3.52036
7903,0.00974665,0.00877814,0.0107152,0.0101147,-5.554,-9.50621,-1.60179,0.217414,3.48311,627.695,-3.0185e+07,3.01862e+07,3.48311
7904,0.0104109,0.00944236,0.0113794,0.0106984,-5.55406,-9.50677,-1.60135,0.217336,3.48336,706.398,-3.01902e+07,3.01916e+07,3.48336
7905,0.0110533,0.0100848,0.0120218,0.0114034,-5.5541,-9.50732,-1.60089,0.217219,3.48301,770.9,-3.01952e+07,3.01967e+07,3.48301
7906,0.0116745,0.010706,0.012643,0.0119207,-5.55414,-9.50785,-1.60043,0.217172,3.48272,823.859,-3.02e+07,3.02016e+07,3.48272
7907,0.0122757,0.0113072,0.0132442,0.0125797,-5.55417,-9.50839,-1.59996,0.217126,3.482,867.249,-3.02046e+07,3.02063e+07,3.482
7908,0.012857,0.0118885,0.0138255,0.0132095,-5.5542,-9.50891,-1.59949,0.216935,3.48039,902.825,-3.0209e+07,3.02108e+07,3.48039
7909,0.0134192,0.0124507,0.0143877,0.0138068,-5.55422,-9.50943,-1.59901,0.216872,3.48088,931.962,-3.02134e+07,3.02152e+07,3.48088
7910,0.0139629,0.0129944,0.0149314,0.0143082,-5.55424,-9.50995,-1.59853,0.216721,3.48012,955.851,-3.02176e+07,3.02195e+07,3.48012
7911,0.0144887,0.0135202,0.0154572,0.0149198,-5.55425,-9.51046,-1.59804,0.216567,3.47955,975.404,-3.02218e+07,3.02237e+07,3.47955
7912,0.0149971,0.0140286,0.0159656,0.0154071,-5.55426,-9.51098,-1.59755,0.216363,3.47757,991.47,-3.02259e+07,3.02279e+07,3.47757
7913,0.015489,0.0145205,0.0164575,0.0158074,-5.55427,-9.51149,-1.59706,0.216321,3.47768,1004.68,-3.02299e+07,3.0232e+07,3.47768
7914,0.0159649,0.0149964,0.0169335,0.0163247,-5.55428,-9.51199,-1.59657,0.216121,3.47793,1015.51,-3.0234e+07,3.0236e+07,3.47793
7915,0.0164253,0.0154568,0.0173938,0.0168177,-5.55429,-9.5125,-1.59608,0.215958,3.58359,737.488,-3.02328e+07,3.02343e+07,3.58359
7916,0.0153948,0.0144263,0.0163633,0.0158076,-5.55412,-9.51283,-1.59541,0.216035,3.58641,509.633,-3.02325e+07,3.02335e+07,3.58641
